warehouse_id,product_id,stock_level,reorder_level,avg_daily_sales,days_until_reorder
W006_086,PID1086,92,69,51,1.8
W006_087,PID1087,141,55,76,1.9
W006_088,PID1088,52,85,34,1.5
W006_089,PID1089,,46,56,1.7
W006_090,PID1090,106,93,55,1.9
W006_091,PID1091,42,40,24,1.8
W006_092,PID1092,65,40,52,1.2
W006_093,PID1093,51,86,29,1.8
W006_094,PID1094,85,84,67,1.3
W006_095,PID1095,-64,93,65,1.8
W006_096,PID1096,23,50,16,1.4
W006_097,PID1097,zero,77,10,1.5
W006_098,PID1098,84,84,45,1.9
W006_099,PID1099,37,74,25,1.5
W007_000,PID1000,23,42,12,1.9
W007_001,PID1001,109,94,65,1.7
W007_002,PID1002,48,69,31,1.5
W007_003,PID1003,-21,70,16,1.8
W007_004,PID1004,29,90,20,1.4
W007_005,PID1005,96,25,50,1.9
W007_006,PID1006,,39,65,1.7
W007_007,PID1007,30,56,16,1.9
W007_008,PID1008,zero,65,49,1.4
W007_009,PID1009,-3,91,90,1.8
W007_010,PID1010,36,21,22,1.6
W007_011,PID1011,35,60,24,1.5
W007_012,PID1012,25,63,15,1.7
W007_013,PID1013,162,83,87,1.9
W007_014,PID1014,14,47,12,1.2
W007_015,PID1015,70,91,54,1.3
W007_016,PID1016,181,75,97,1.9
W007_017,PID1017,31,90,24,1.3
W007_018,PID1018,113,27,57,2.0
W007_019,PID1019,35,93,26,1.3
W007_020,PID1020,twenty,87,58,1.7
W007_021,PID1021,107,26,82,1.3
W007_022,PID1022,122,21,66,1.8
W007_023,PID1023,157,32,99,1.6
W007_024,PID1024,91,48,57,1.6
W007_025,PID1025,51,100,41,1.2
W007_026,PID1026,93,93,47,2.0
W007_027,PID1027,37,78,23,1.6
W007_028,PID1028,131,29,79,1.7
W007_029,PID1029,fifty,42,30,1.9
W007_030,PID1030,-79,64,51,1.7
W007_031,PID1031,64,61,43,1.5
W007_032,PID1032,76,85,48,1.6
W007_033,PID1033,15,55,10,1.5
W007_034,PID1034,89,50,53,1.7
W007_035,PID1035,86,98,56,1.5
W007_036,PID1036,fifteen,100,35,1.2
W007_037,PID1037,89,70,55,1.6
W007_038,PID1038,zero,40,92,1.8
W007_039,PID1039,,93,83,1.5
W007_040,PID1040,119,61,74,1.6
W007_041,PID1041,149,64,84,1.8
W007_042,PID1042,154,52,78,2.0
W007_043,PID1043,112,86,64,1.8
W007_044,PID1044,-84,38,56,1.2
W007_045,PID1045,,92,90,1.5
W007_046,PID1046,-80,91,77,1.3
W007_047,PID1047,89,28,47,1.9
W007_048,PID1048,20,29,13,1.5
W007_049,PID1049,one hundred,94,57,1.8
W007_050,PID1050,,38,22,1.2
W007_051,PID1051,-18,82,57,1.5
W007_052,PID1052,fifty,97,57,1.3
W007_053,PID1053,59,28,47,1.3
W007_054,PID1054,18,51,14,1.3
W007_055,PID1055,fifteen,43,24,1.7
W007_056,PID1056,91,48,58,1.6
W007_057,PID1057,54,39,45,1.2
W007_058,PID1058,fifty,46,44,1.3
W007_059,PID1059,73,29,45,1.6
W007_060,PID1060,66,86,38,1.7
W007_061,PID1061,50,29,26,1.9
W007_062,PID1062,100,72,83,1.2
W007_063,PID1063,38,57,23,1.7
W007_064,PID1064,108,76,82,1.3
W007_065,PID1065,59,94,33,1.8
W007_066,PID1066,19,25,14,1.4
W007_067,PID1067,141,68,90,1.6
W007_068,PID1068,195,66,98,2.0
W007_069,PID1069,110,26,76,1.4
W007_070,PID1070,26,53,18,1.4
W007_071,PID1071,one hundred,29,56,1.2
W007_072,PID1072,ten,52,67,1.5
W007_073,PID1073,95,20,64,1.5
W007_074,PID1074,twenty,60,90,1.6
W007_075,PID1075,17,22,11,1.5
W007_076,PID1076,67,52,46,1.5
W007_077,PID1077,105,36,81,1.3
W007_078,PID1078,96,92,72,1.3
W007_079,PID1079,144,96,81,1.8
W007_080,PID1080,50,66,40,1.2
W007_081,PID1081,zero,80,86,1.2
W007_082,PID1082,137,53,95,1.4
W007_083,PID1083,102,81,74,1.4
W007_084,PID1084,,50,23,1.3
W007_085,PID1085,-50,81,80,1.9
W007_086,PID1086,109,20,69,1.6
W007_087,PID1087,27,95,14,1.9
W007_088,PID1088,-2,48,67,1.7
W007_089,PID1089,188,29,96,2.0
W007_090,PID1090,174,91,89,2.0
W007_091,PID1091,129,100,65,2.0
W007_092,PID1092,156,24,86,1.8
W007_093,PID1093,158,29,87,1.8
W007_094,PID1094,-78,24,11,1.6
W007_095,PID1095,27,68,17,1.6
W007_096,PID1096,60,61,48,1.2
W007_097,PID1097,143,30,88,1.6
W007_098,PID1098,28,21,21,1.3
W007_099,PID1099,twenty,71,81,1.2
W008_000,PID1000,119,27,78,1.5
W008_001,PID1001,71,90,50,1.4
W008_002,PID1002,54,54,38,1.4
W008_003,PID1003,62,39,51,1.2
W008_004,PID1004,-68,65,60,1.8
W008_005,PID1005,44,74,25,1.8
W008_006,PID1006,156,77,80,1.9
W008_007,PID1007,,77,14,1.4
W008_008,PID1008,105,47,78,1.3
W008_009,PID1009,-76,54,66,1.6
W008_010,PID1010,107,58,68,1.6
W008_011,PID1011,39,36,22,1.8
W008_012,PID1012,100,49,77,1.3
W008_013,PID1013,fifteen,35,62,1.5
W008_014,PID1014,fifteen,73,58,1.2
W008_015,PID1015,fifteen,41,27,2.0
W008_016,PID1016,118,49,60,2.0
W008_017,PID1017,110,61,64,1.7
W008_018,PID1018,74,88,49,1.5
W008_019,PID1019,30,91,23,1.3
W008_020,PID1020,183,97,95,1.9
W008_021,PID1021,zero,60,86,1.8
W008_022,PID1022,37,32,22,1.7
W008_023,PID1023,132,48,72,1.8
W008_024,PID1024,21,85,17,1.2
W008_025,PID1025,44,97,24,1.8
W008_026,PID1026,22,68,15,1.5
W008_027,PID1027,131,84,100,1.3
W008_028,PID1028,65,54,38,1.7
W008_029,PID1029,130,59,99,1.3
W008_030,PID1030,,28,69,1.8
W008_031,PID1031,-39,56,47,1.6
W008_032,PID1032,73,71,42,1.7
W008_033,PID1033,21,61,11,1.9
W008_034,PID1034,85,77,53,1.6
W008_035,PID1035,143,25,86,1.7
W008_036,PID1036,97,31,55,1.8
W008_037,PID1037,68,62,37,1.8
W008_038,PID1038,77,75,54,1.4
W008_039,PID1039,27,20,22,1.2
W008_040,PID1040,38,98,23,1.7
W008_041,PID1041,164,60,89,1.8
W008_042,PID1042,zero,33,18,1.7
W008_043,PID1043,36,96,23,1.6
W008_044,PID1044,39,78,24,1.6
W008_045,PID1045,28,26,18,1.6
W008_046,PID1046,-15,65,86,1.8
W008_047,PID1047,137,41,83,1.7
W008_048,PID1048,-78,25,51,1.4
W008_049,PID1049,122,69,91,1.3
W008_050,PID1050,21,60,11,1.9
W008_051,PID1051,-20,64,11,1.8
W008_052,PID1052,114,46,77,1.5
W008_053,PID1053,88,37,55,1.6
W008_054,PID1054,80,94,54,1.5
W008_055,PID1055,102,83,84,1.2
W008_056,PID1056,-98,94,95,1.8
W008_057,PID1057,165,53,88,1.9
W008_058,PID1058,35,81,26,1.3
W008_059,PID1059,fifteen,71,20,1.4
W008_060,PID1060,110,23,56,2.0
W008_061,PID1061,-15,54,87,1.9
W008_062,PID1062,ten,83,28,1.6
W008_063,PID1063,132,95,74,1.8
W008_064,PID1064,109,84,57,1.9
W008_065,PID1065,53,21,42,1.3
W008_066,PID1066,92,72,64,1.4
W008_067,PID1067,fifty,53,40,1.9
W008_068,PID1068,108,28,84,1.3
W008_069,PID1069,fifty,45,62,1.8
W008_070,PID1070,twenty,71,33,1.8
W008_071,PID1071,twenty,35,37,1.8
W008_072,PID1072,-8,70,31,1.2
W008_073,PID1073,98,77,76,1.3
W008_074,PID1074,79,20,66,1.2
W008_075,PID1075,39,98,31,1.3
W008_076,PID1076,-72,52,72,1.8
W008_077,PID1077,33,46,24,1.4
W008_078,PID1078,,73,39,1.9
W008_079,PID1079,twenty,74,41,1.7
W008_080,PID1080,20,47,14,1.4
W008_081,PID1081,126,28,67,1.9
W008_082,PID1082,43,65,23,1.9
W008_083,PID1083,37,29,31,1.2
W008_084,PID1084,39,56,28,1.4
W008_085,PID1085,-64,40,72,1.8
W008_086,PID1086,138,38,90,1.5
W008_087,PID1087,26,78,17,1.5
W008_088,PID1088,55,75,30,1.8
W008_089,PID1089,145,20,88,1.6
W008_090,PID1090,116,60,70,1.7
W008_091,PID1091,124,77,88,1.4
W008_092,PID1092,71,52,39,1.8
W008_093,PID1093,,26,74,1.7
W008_094,PID1094,178,36,93,1.9
W008_095,PID1095,19,84,12,1.6
W008_096,PID1096,79,90,43,1.8
W008_097,PID1097,62,27,41,1.5
W008_098,PID1098,-43,77,23,1.9
W008_099,PID1099,-36,46,81,1.8
W009_000,PID1000,41,20,25,1.6
W009_001,PID1001,73,68,44,1.7
W009_002,PID1002,81,46,54,1.5
W009_003,PID1003,143,21,96,1.5
W009_004,PID1004,53,20,33,1.6
W009_005,PID1005,108,76,59,1.8
W009_006,PID1006,110,90,66,1.7
W009_007,PID1007,121,72,97,1.2
W009_008,PID1008,48,54,31,1.5
W009_009,PID1009,171,46,100,1.7
W009_010,PID1010,76,85,52,1.5
W009_011,PID1011,fifteen,30,59,1.8
W009_012,PID1012,139,49,86,1.6
W009_013,PID1013,124,78,70,1.8
W009_014,PID1014,82,50,45,1.8
W009_015,PID1015,47,78,33,1.4
W009_016,PID1016,86,21,45,1.9
W009_017,PID1017,142,86,72,2.0
W009_018,PID1018,99,85,51,1.9
W009_019,PID1019,106,53,60,1.8
W009_020,PID1020,20,68,16,1.2
W009_021,PID1021,49,39,30,1.6
W009_022,PID1022,134,58,79,1.7
W009_023,PID1023,14,27,11,1.3
W009_024,PID1024,117,76,87,1.3
W009_025,PID1025,189,74,96,2.0
W009_026,PID1026,ten,93,38,1.2
W009_027,PID1027,85,23,61,1.4
W009_028,PID1028,133,24,70,1.9
W009_029,PID1029,zero,88,82,1.5
W009_030,PID1030,44,34,23,1.9
W009_031,PID1031,27,71,15,1.8
W009_032,PID1032,159,38,91,1.7
W009_033,PID1033,84,44,57,1.5
W009_034,PID1034,82,65,43,1.9
W009_035,PID1035,157,28,88,1.8
W009_036,PID1036,175,28,94,1.9
W009_037,PID1037,114,80,61,1.9
W009_038,PID1038,50,53,28,1.8
W009_039,PID1039,59,48,34,1.7
W009_040,PID1040,97,48,52,1.9
W009_041,PID1041,64,51,45,1.4
W009_042,PID1042,ten,23,79,1.9
W009_043,PID1043,113,25,94,1.2
W009_044,PID1044,106,22,84,1.3
W009_045,PID1045,18,100,14,1.3
W009_046,PID1046,43,24,28,1.5
W009_047,PID1047,-62,46,22,1.3
W009_048,PID1048,105,93,80,1.3
W009_049,PID1049,111,88,87,1.3
W009_050,PID1050,175,71,95,1.8
W009_051,PID1051,,92,77,1.2
W009_052,PID1052,72,75,46,1.6
W009_053,PID1053,123,69,73,1.7
W009_054,PID1054,138,35,78,1.8
W009_055,PID1055,-66,89,94,1.8
W009_056,PID1056,-73,79,44,1.4
W009_057,PID1057,36,100,21,1.7
W009_058,PID1058,41,55,27,1.5
W009_059,PID1059,22,33,12,1.8
W009_060,PID1060,63,82,48,1.3
W009_061,PID1061,104,34,68,1.5
W009_062,PID1062,79,90,56,1.4
W009_063,PID1063,,68,36,1.7
W009_064,PID1064,37,34,25,1.5
W009_065,PID1065,69,61,36,1.9
W009_066,PID1066,27,44,18,1.5
W009_067,PID1067,125,100,76,1.6
W009_068,PID1068,193,33,99,1.9
W009_069,PID1069,27,85,16,1.7
W009_070,PID1070,49,99,34,1.4
W009_071,PID1071,175,28,98,1.8
W009_072,PID1072,,36,19,1.9
W009_073,PID1073,74,38,46,1.6
W009_074,PID1074,103,49,79,1.3
W009_075,PID1075,64,57,42,1.5
W009_076,PID1076,21,93,17,1.2
W009_077,PID1077,63,70,46,1.4
W009_078,PID1078,-2,78,15,1.5
W009_079,PID1079,-51,58,34,1.9
W009_080,PID1080,44,79,24,1.8
W009_081,PID1081,,30,38,1.8
W009_082,PID1082,67,37,54,1.2
W009_083,PID1083,67,32,43,1.6
W009_084,PID1084,12,25,10,1.2
W009_085,PID1085,98,29,64,1.5
W009_086,PID1086,87,58,44,2.0
W009_087,PID1087,,84,98,1.5
W009_088,PID1088,-42,84,70,1.7
W009_089,PID1089,71,29,42,1.7
W009_090,PID1090,132,88,89,1.5
W009_091,PID1091,138,88,89,1.6
W009_092,PID1092,44,51,24,1.8
W009_093,PID1093,113,66,57,2.0
W009_094,PID1094,77,95,46,1.7
W009_095,PID1095,146,76,80,1.8
W009_096,PID1096,61,81,35,1.7
W009_097,PID1097,twenty,27,61,1.4
W009_098,PID1098,-80,61,27,1.3
W009_099,PID1099,126,81,88,1.4
W010_000,PID1000,133,100,68,2.0
W010_001,PID1001,28,54,18,1.6
W010_002,PID1002,156,51,80,1.9
W010_003,PID1003,fifteen,82,44,1.9
W010_004,PID1004,37,93,29,1.3
W010_005,PID1005,56,22,35,1.6
W010_006,PID1006,48,97,33,1.5
W010_007,PID1007,fifteen,45,67,1.7
W010_008,PID1008,101,65,63,1.6
W010_009,PID1009,,25,87,1.2
W010_010,PID1010,76,56,60,1.3
W010_011,PID1011,,81,74,1.7
W010_012,PID1012,117,73,81,1.4
W010_013,PID1013,24,91,19,1.3
W010_014,PID1014,ten,49,100,1.9
W010_015,PID1015,89,36,50,1.8
W010_016,PID1016,fifty,74,50,1.6
W010_017,PID1017,94,59,68,1.4
W010_018,PID1018,19,28,11,1.7
W010_019,PID1019,ten,26,64,1.5
W010_020,PID1020,32,40,19,1.7
W010_021,PID1021,54,90,28,1.9
W010_022,PID1022,124,59,64,1.9
W010_023,PID1023,-6,52,48,1.4
W010_024,PID1024,54,45,42,1.3
W010_025,PID1025,56,64,39,1.4
W010_026,PID1026,178,91,93,1.9
W010_027,PID1027,149,97,89,1.7
W010_028,PID1028,91,38,68,1.3
W010_029,PID1029,70,46,52,1.3
W010_030,PID1030,170,31,90,1.9
W010_031,PID1031,93,92,56,1.7
W010_032,PID1032,122,35,84,1.5
W010_033,PID1033,113,40,84,1.3
W010_034,PID1034,zero,98,18,1.8
W010_035,PID1035,143,37,73,2.0
W010_036,PID1036,88,38,66,1.3
W010_037,PID1037,65,41,47,1.4
W010_038,PID1038,37,55,22,1.7
W010_039,PID1039,twenty,58,33,1.2
W010_040,PID1040,160,58,88,1.8
W010_041,PID1041,106,91,63,1.7
W010_042,PID1042,-48,49,66,1.9
W010_043,PID1043,88,40,69,1.3
W010_044,PID1044,135,63,84,1.6
W010_045,PID1045,128,20,66,1.9
W010_046,PID1046,fifty,49,86,1.9
W010_047,PID1047,103,90,67,1.5
W010_048,PID1048,35,74,22,1.6
W010_049,PID1049,115,65,88,1.3
W010_050,PID1050,37,82,20,1.9
W010_051,PID1051,61,30,48,1.3
W010_052,PID1052,118,84,87,1.4
W010_053,PID1053,113,46,78,1.4
W010_054,PID1054,57,97,29,2.0
W010_055,PID1055,,67,56,1.7
W010_056,PID1056,85,65,64,1.3
W010_057,PID1057,125,43,89,1.4
W010_058,PID1058,51,47,38,1.3
W010_059,PID1059,-31,39,100,1.4
W010_060,PID1060,161,36,82,2.0
W010_061,PID1061,twenty,72,10,1.8
W010_062,PID1062,150,21,95,1.6
W010_063,PID1063,184,51,95,1.9
W010_064,PID1064,70,36,36,1.9
W010_065,PID1065,69,59,39,1.8
W010_066,PID1066,-79,71,95,1.5
W010_067,PID1067,77,69,55,1.4
W010_068,PID1068,92,46,65,1.4
W010_069,PID1069,118,64,70,1.7
W010_070,PID1070,48,84,33,1.5
W010_071,PID1071,122,69,73,1.7
W010_072,PID1072,48,42,29,1.7
W010_073,PID1073,117,77,72,1.6
W010_074,PID1074,44,20,25,1.8
W010_075,PID1075,168,76,87,1.9
W010_076,PID1076,111,60,88,1.3
W010_077,PID1077,-65,71,97,1.6
W010_078,PID1078,97,55,73,1.3
W010_079,PID1079,60,22,31,1.9
W010_080,PID1080,109,94,61,1.8
W010_081,PID1081,89,45,46,1.9
W010_082,PID1082,-65,28,89,1.5
W010_083,PID1083,22,39,19,1.2
W010_084,PID1084,92,36,59,1.6
W010_085,PID1085,90,68,52,1.7
W010_086,PID1086,zero,93,56,1.3
W010_087,PID1087,fifteen,26,19,1.2
W010_088,PID1088,99,83,53,1.9
W010_089,PID1089,-58,95,97,1.3
W010_090,PID1090,104,91,69,1.5
W010_091,PID1091,46,88,36,1.3
W010_092,PID1092,,34,89,1.9
W010_093,PID1093,fifteen,96,75,1.5
W010_094,PID1094,76,93,50,1.5
W010_095,PID1095,73,27,54,1.4
W010_096,PID1096,43,85,36,1.2
W010_097,PID1097,121,62,81,1.5
W010_098,PID1098,-80,23,64,1.3
W010_099,PID1099,43,89,27,1.6
W011_000,PID1000,one hundred,69,19,1.3
W011_001,PID1001,99,73,55,1.8
W011_002,PID1002,88,66,47,1.9
W011_003,PID1003,179,30,91,2.0
W011_004,PID1004,25,96,20,1.2
W011_005,PID1005,55,47,35,1.6
W011_006,PID1006,33,47,27,1.2
W011_007,PID1007,109,22,62,1.8
W011_008,PID1008,137,83,94,1.5
W011_009,PID1009,31,75,24,1.3
W011_010,PID1010,68,41,41,1.7
W011_011,PID1011,55,90,28,2.0
W011_012,PID1012,99,91,61,1.6
W011_013,PID1013,fifteen,87,44,1.6
W011_014,PID1014,one hundred,37,100,1.8
W011_015,PID1015,50,74,38,1.3
W011_016,PID1016,154,98,99,1.6
W011_017,PID1017,,52,32,1.2
W011_018,PID1018,ten,22,34,1.9
W011_019,PID1019,59,71,47,1.3
W011_020,PID1020,44,63,32,1.4
W011_021,PID1021,,73,16,1.8
W011_022,PID1022,87,65,54,1.6
W011_023,PID1023,85,68,51,1.7
W011_024,PID1024,-2,30,75,1.3
W011_025,PID1025,-63,71,13,1.5
W011_026,PID1026,121,35,69,1.8
W011_027,PID1027,132,76,91,1.5
W011_028,PID1028,-26,60,55,1.2
W011_029,PID1029,82,90,51,1.6
W011_030,PID1030,56,80,36,1.6
W011_031,PID1031,65,81,45,1.4
W011_032,PID1032,65,24,40,1.6
W011_033,PID1033,fifteen,45,51,1.2
W011_034,PID1034,129,42,99,1.3
W011_035,PID1035,118,75,91,1.3
W011_036,PID1036,103,38,54,1.9
W011_037,PID1037,ten,28,27,1.9
W011_038,PID1038,94,65,48,2.0
W011_039,PID1039,41,27,23,1.8
W011_040,PID1040,50,80,26,1.9
W011_041,PID1041,18,20,14,1.3
W011_042,PID1042,39,64,31,1.3
W011_043,PID1043,twenty,24,39,1.6
W011_044,PID1044,zero,40,23,1.2
W011_045,PID1045,fifty,51,99,1.9
W011_046,PID1046,24,61,13,1.8
W011_047,PID1047,103,48,61,1.7
W011_048,PID1048,104,73,68,1.5
W011_049,PID1049,54,83,37,1.5
W011_050,PID1050,142,75,73,1.9
W011_051,PID1051,59,92,43,1.4
W011_052,PID1052,,68,78,1.3
W011_053,PID1053,79,44,44,1.8
W011_054,PID1054,-64,39,86,1.6
W011_055,PID1055,124,83,69,1.8
W011_056,PID1056,114,45,60,1.9
W011_057,PID1057,,53,90,1.7
W011_058,PID1058,-44,73,72,1.5
W011_059,PID1059,91,28,65,1.4
W011_060,PID1060,42,99,29,1.4
W011_061,PID1061,98,53,54,1.8
W011_062,PID1062,93,69,67,1.4
W011_063,PID1063,-47,65,28,1.5
W011_064,PID1064,47,94,25,1.9
W011_065,PID1065,52,40,28,1.9
W011_066,PID1066,52,46,36,1.4
W011_067,PID1067,66,43,50,1.3
W011_068,PID1068,112,78,68,1.6
W011_069,PID1069,78,38,43,1.8
W011_070,PID1070,102,26,62,1.6
W011_071,PID1071,58,56,44,1.3
W011_072,PID1072,103,48,65,1.6
W011_073,PID1073,106,67,88,1.2
W011_074,PID1074,81,26,43,1.9
W011_075,PID1075,35,100,26,1.3
W011_076,PID1076,fifteen,88,46,1.2
W011_077,PID1077,zero,92,22,1.3
W011_078,PID1078,179,96,94,1.9
W011_079,PID1079,134,78,76,1.8
W011_080,PID1080,182,67,95,1.9
W011_081,PID1081,83,75,44,1.9
W011_082,PID1082,,26,95,1.4
W011_083,PID1083,-87,53,40,1.5
W011_084,PID1084,-45,96,52,1.9
W011_085,PID1085,108,97,74,1.5
W011_086,PID1086,51,74,34,1.5
W011_087,PID1087,136,76,82,1.7
W011_088,PID1088,105,42,65,1.6
W011_089,PID1089,one hundred,91,36,1.8
W011_090,PID1090,101,55,76,1.3
W011_091,PID1091,120,31,72,1.7
W011_092,PID1092,138,89,77,1.8
W011_093,PID1093,148,53,80,1.9
W011_094,PID1094,64,71,47,1.4
W011_095,PID1095,147,49,79,1.9
W011_096,PID1096,-88,39,90,1.3
W011_097,PID1097,135,82,87,1.6
W011_098,PID1098,,45,83,1.7
W011_099,PID1099,33,78,23,1.4
W012_000,PID1000,120,78,100,1.2
W012_001,PID1001,18,26,15,1.2
W012_002,PID1002,,20,63,1.7
W012_003,PID1003,136,80,78,1.7
W012_004,PID1004,42,42,23,1.8
W012_005,PID1005,126,94,73,1.7
W012_006,PID1006,70,72,48,1.5
W012_007,PID1007,107,39,77,1.4
W012_008,PID1008,70,33,44,1.6
W012_009,PID1009,zero,53,37,1.5
W012_010,PID1010,81,40,62,1.3
W012_011,PID1011,40,25,24,1.7
W012_012,PID1012,101,73,63,1.6
W012_013,PID1013,,94,16,1.3
W012_014,PID1014,-61,80,80,1.8
W012_015,PID1015,22,72,18,1.2
W012_016,PID1016,102,81,79,1.3
W012_017,PID1017,102,44,80,1.3
W012_018,PID1018,zero,89,89,1.6
W012_019,PID1019,26,59,14,1.9
W012_020,PID1020,72,64,59,1.2
W012_021,PID1021,145,43,94,1.5
W012_022,PID1022,90,87,66,1.4
W012_023,PID1023,66,39,53,1.2
W012_024,PID1024,120,21,76,1.6
W012_025,PID1025,169,59,94,1.8
W012_026,PID1026,91,28,71,1.3
W012_027,PID1027,-79,74,96,1.6
W012_028,PID1028,-9,55,94,1.6
W012_029,PID1029,125,84,63,2.0
W012_030,PID1030,85,73,52,1.6
W012_031,PID1031,43,82,28,1.5
W012_032,PID1032,97,26,62,1.6
W012_033,PID1033,109,20,78,1.4
W012_034,PID1034,-48,26,27,2.0
W012_035,PID1035,38,58,25,1.5
W012_036,PID1036,64,30,33,1.9
W012_037,PID1037,-92,73,98,1.6
W012_038,PID1038,86,59,44,2.0
W012_039,PID1039,78,35,46,1.7
W012_040,PID1040,13,47,11,1.2
W012_041,PID1041,-25,54,31,2.0
W012_042,PID1042,58,73,37,1.6
W012_043,PID1043,138,58,79,1.7
W012_044,PID1044,109,37,59,1.8
W012_045,PID1045,-77,86,22,1.5
W012_046,PID1046,,31,75,1.7
W012_047,PID1047,158,69,90,1.8
W012_048,PID1048,36,92,20,1.8
W012_049,PID1049,128,70,98,1.3
W012_050,PID1050,156,35,98,1.6
W012_051,PID1051,31,44,17,1.8
W012_052,PID1052,62,97,42,1.5
W012_053,PID1053,105,74,81,1.3
W012_054,PID1054,57,38,40,1.4
W012_055,PID1055,128,72,100,1.3
W012_056,PID1056,38,93,32,1.2
W012_057,PID1057,twenty,21,36,1.4
W012_058,PID1058,93,84,47,2.0
W012_059,PID1059,-1,72,76,1.2
W012_060,PID1060,24,82,16,1.5
W012_061,PID1061,128,87,75,1.7
W012_062,PID1062,119,77,86,1.4
W012_063,PID1063,175,40,88,2.0
W012_064,PID1064,160,79,87,1.8
W012_065,PID1065,127,23,68,1.9
W012_066,PID1066,one hundred,86,67,1.8
W012_067,PID1067,19,72,15,1.3
W012_068,PID1068,23,43,18,1.3
W012_069,PID1069,71,52,46,1.5
W012_070,PID1070,91,71,63,1.4
W012_071,PID1071,97,36,56,1.7
W012_072,PID1072,153,21,82,1.9
W012_073,PID1073,-9,92,74,2.0
W012_074,PID1074,34,52,26,1.3
W012_075,PID1075,96,39,78,1.2
W012_076,PID1076,53,30,30,1.8
W012_077,PID1077,39,85,20,1.9
W012_078,PID1078,117,31,83,1.4
W012_079,PID1079,-28,80,32,1.7
W012_080,PID1080,106,68,80,1.3
W012_081,PID1081,85,61,44,1.9
W012_082,PID1082,188,81,96,2.0
W012_083,PID1083,62,59,50,1.2
W012_084,PID1084,122,66,67,1.8
W012_085,PID1085,zero,97,48,1.9
W012_086,PID1086,,87,38,1.2
W012_087,PID1087,93,85,77,1.2
W012_088,PID1088,174,69,98,1.8
W012_089,PID1089,27,85,21,1.3
W012_090,PID1090,46,78,26,1.8
W012_091,PID1091,100,88,77,1.3
W012_092,PID1092,106,46,59,1.8
W012_093,PID1093,zero,51,54,1.6
W012_094,PID1094,26,23,17,1.5
W012_095,PID1095,-84,71,67,2.0
W012_096,PID1096,-51,27,60,1.3
W012_097,PID1097,146,63,87,1.7
W012_098,PID1098,17,94,12,1.4
W012_099,PID1099,159,64,93,1.7
W013_000,PID1000,88,21,59,1.5
W013_001,PID1001,-2,29,12,1.8
W013_002,PID1002,72,49,60,1.2
W013_003,PID1003,99,50,55,1.8
W013_004,PID1004,85,87,66,1.3
W013_005,PID1005,133,46,91,1.5
W013_006,PID1006,96,69,65,1.5
W013_007,PID1007,156,67,93,1.7
W013_008,PID1008,103,78,58,1.8
W013_009,PID1009,62,81,32,1.9
W013_010,PID1010,100,48,78,1.3
W013_011,PID1011,160,20,87,1.8
W013_012,PID1012,twenty,62,19,1.7
W013_013,PID1013,43,55,23,1.9
W013_014,PID1014,,96,60,1.4
W013_015,PID1015,176,52,92,1.9
W013_016,PID1016,-61,63,77,1.6
W013_017,PID1017,71,51,43,1.7
W013_018,PID1018,-96,40,12,1.3
W013_019,PID1019,166,44,96,1.7
W013_020,PID1020,83,34,47,1.8
W013_021,PID1021,155,36,79,2.0
W013_022,PID1022,48,76,25,1.9
W013_023,PID1023,ten,54,35,1.5
W013_024,PID1024,142,35,90,1.6
W013_025,PID1025,129,26,79,1.6
W013_026,PID1026,,47,14,1.3
W013_027,PID1027,twenty,63,84,2.0
W013_028,PID1028,14,68,10,1.4
W013_029,PID1029,one hundred,97,80,1.5
W013_030,PID1030,78,72,40,1.9
W013_031,PID1031,169,25,94,1.8
W013_032,PID1032,94,96,64,1.5
W013_033,PID1033,132,52,69,1.9
W013_034,PID1034,,59,97,1.8
W013_035,PID1035,45,43,32,1.4
W013_036,PID1036,twenty,83,36,1.2
W013_037,PID1037,152,67,77,2.0
W013_038,PID1038,50,94,26,1.9
W013_039,PID1039,23,63,18,1.3
W013_040,PID1040,142,100,92,1.5
W013_041,PID1041,twenty,88,16,1.9
W013_042,PID1042,-49,53,36,1.9
W013_043,PID1043,72,73,45,1.6
W013_044,PID1044,114,37,92,1.2
W013_045,PID1045,127,32,94,1.4
W013_046,PID1046,119,77,75,1.6
W013_047,PID1047,181,48,99,1.8
W013_048,PID1048,32,97,17,1.9
W013_049,PID1049,19,71,13,1.5
W013_050,PID1050,131,78,70,1.9
W013_051,PID1051,68,51,37,1.8
W013_052,PID1052,fifty,37,55,1.6
W013_053,PID1053,116,84,68,1.7
W013_054,PID1054,37,48,26,1.4
W013_055,PID1055,40,36,30,1.3
W013_056,PID1056,114,87,63,1.8
W013_057,PID1057,48,72,30,1.6
W013_058,PID1058,120,63,67,1.8
W013_059,PID1059,40,55,21,1.9
W013_060,PID1060,one hundred,68,96,1.3
W013_061,PID1061,96,58,55,1.7
W013_062,PID1062,113,97,75,1.5
W013_063,PID1063,,61,23,1.2
W013_064,PID1064,-75,34,83,1.3
W013_065,PID1065,19,94,10,1.9
W013_066,PID1066,-71,25,38,1.2
W013_067,PID1067,twenty,47,80,1.3
W013_068,PID1068,,57,21,1.5
W013_069,PID1069,163,46,98,1.7
W013_070,PID1070,87,62,66,1.3
W013_071,PID1071,63,88,44,1.4
W013_072,PID1072,46,94,38,1.2
W013_073,PID1073,166,93,86,1.9
W013_074,PID1074,138,67,72,1.9
